Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,21102,18130,14735.94,15823.35
"Revenue 21102 18130.73 14735.94 15823.35  Other Revenue, Total - - - -","Revenue 21102 18130.73 14735.94 15823.35  Other Revenue, Total - - - -","Revenue 21102 18130.73 14735.94 15823.35  Other Revenue, Total - - - -","Revenue 21102 18130.73 14735.94 15823.35  Other Revenue, Total - - - -","Revenue 21102 18130.73 14735.94 15823.35  Other Revenue, Total - - - -"
Revenue,21102,18130.73,14735.94,15823.35
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,10924.07,10502.73,11866.78
Gross Profit,10191,7206.66,4233.21,3956.57
Total Operating Expenses,15533,15288.19,13703.23,14927.45
"Selling/General/Admin. Expenses, Total 4622 2907.7 2327.95 2433.32  Research & Development 1485 1163.63 802.7 588.62  Depreciation / Amortization 1515 - - -  Interest Expense (Income) - Net Operating -44 - - -  Unusual Expense (Income) - 292.79 69.85 38.73  Other Operating Expenses, Total -1471 - - -","Selling/General/Admin. Expenses, Total 4622 2907.7 2327.95 2433.32  Research & Development 1485 1163.63 802.7 588.62  Depreciation / Amortization 1515 - - -  Interest Expense (Income) - Net Operating -44 - - -  Unusual Expense (Income) - 292.79 69.85 38.73  Other Operating Expenses, Total -1471 - - -","Selling/General/Admin. Expenses, Total 4622 2907.7 2327.95 2433.32  Research & Development 1485 1163.63 802.7 588.62  Depreciation / Amortization 1515 - - -  Interest Expense (Income) - Net Operating -44 - - -  Unusual Expense (Income) - 292.79 69.85 38.73  Other Operating Expenses, Total -1471 - - -","Selling/General/Admin. Expenses, Total 4622 2907.7 2327.95 2433.32  Research & Development 1485 1163.63 802.7 588.62  Depreciation / Amortization 1515 - - -  Interest Expense (Income) - Net Operating -44 - - -  Unusual Expense (Income) - 292.79 69.85 38.73  Other Operating Expenses, Total -1471 - - -","Selling/General/Admin. Expenses, Total 4622 2907.7 2327.95 2433.32  Research & Development 1485 1163.63 802.7 588.62  Depreciation / Amortization 1515 - - -  Interest Expense (Income) - Net Operating -44 - - -  Unusual Expense (Income) - 292.79 69.85 38.73  Other Operating Expenses, Total -1471 - - -"
"Selling/General/Admin. Expenses, Total",4622,2907.7,2327.95,2433.32
Research & Development,1485,1163.63,802.7,588.62
Depreciation / Amortization,1515,-,-,-
Interest Expense (Income) - Net Operating,-44,-,-,-
Unusual Expense (Income),-,292.79,69.85,38.73
"Other Operating Expenses, Total",-1471,-,-,-
Operating Income,5569,2842.54,1032.71,895.9
"Interest Income (Expense), Net Non-Operating",-,379.37,-119.55,12.41
Gain (Loss) on Sale of Assets,616,0.24,-10.1,-28.45
"Other, Net",-1745,49.02,23.76,66
Net Income Before Taxes,6698,3271.18,926.82,945.87
Provision for Income Taxes,1838,701.55,186,253.53
Net Income After Taxes,4860,2569.63,740.82,692.34
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4860,2569.63,740.82,692.34
Total Extraordinary Items,-,-,-,-
Net Income,4860,2569.63,740.82,692.34
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,4860,2569.63,740.82,692.34
Dilution Adjustment,-,-,-,-
Diluted Net Income,4860,2569.63,740.82,692.34
Diluted Weighted Average Shares,19.25,17.77,16.21,12.78
Diluted EPS Excluding Extraordinary Items,252.42,144.64,45.69,54.16
DPS - Common Stock Primary Issue,-,5,5,5
Diluted Normalized EPS,201.29,121.93,38.36,46.15
